event-id,visible,timestamp,location-long,location-lat,behavioural-classification,comments,location-error-text,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
260310108,true,1994-11-02 13:45:00.000,14.4055351913,45.8425554742,"ii","","2","radio-transmitter","Ursus arctos","mishko","mishko","Brown bear Slovenia 1993-1999"
260310109,true,1994-11-03 09:55:00.000,14.4044640715,45.8524475855,"aa","","3","radio-transmitter","Ursus arctos","mishko","mishko","Brown bear Slovenia 1993-1999"
260310110,true,1994-11-04 15:00:00.000,14.3947438285,45.8582451377,"aa","","3","radio-transmitter","Ursus arctos","mishko","mishko","Brown bear Slovenia 1993-1999"
260310111,true,1994-11-09 13:30:00.000,14.4040965318,45.856719666,"aa","","3","radio-transmitter","Ursus arctos","mishko","mishko","Brown bear Slovenia 1993-1999"
260310112,true,1994-11-13 14:00:00.000,14.4050167048,45.8609984547,"ii","","4","radio-transmitter","Ursus arctos","mishko","mishko","Brown bear Slovenia 1993-1999"
260310113,true,1994-11-14 08:30:00.000,14.4090110881,45.8486470887,"aa","","2","radio-transmitter","Ursus arctos","mishko","mishko","Brown bear Slovenia 1993-1999"
260310114,true,1994-11-18 14:00:00.000,14.4135503937,45.8455212116,"aa","","3","radio-transmitter","Ursus arctos","mishko","mishko","Brown bear Slovenia 1993-1999"
260310115,true,1994-11-19 12:00:00.000,14.4135527573,45.8452962762,"aa","","2","radio-transmitter","Ursus arctos","mishko","mishko","Brown bear Slovenia 1993-1999"
260310116,true,1994-11-20 07:00:00.000,14.4135527573,45.8452962762,"ii","","4","radio-transmitter","Ursus arctos","mishko","mishko","Brown bear Slovenia 1993-1999"
260310117,true,1995-04-19 03:15:00.000,14.308913071,45.8998232298,"aa","recapture at Mais 1","4","radio-transmitter","Ursus arctos","mishko","mishko","Brown bear Slovenia 1993-1999"
260310118,true,1995-04-27 09:30:00.000,14.3301651813,45.9276180157,"aa","","3","radio-transmitter","Ursus arctos","mishko","mishko","Brown bear Slovenia 1993-1999"
260310119,true,1995-04-28 12:00:00.000,14.3301570588,45.9282928014,"aa","","3","radio-transmitter","Ursus arctos","mishko","mishko","Brown bear Slovenia 1993-1999"
260310120,true,1995-05-02 13:00:00.000,14.4150640932,45.8853445471,"aa","","2","radio-transmitter","Ursus arctos","mishko","mishko","Brown bear Slovenia 1993-1999"
260310121,true,1995-05-03 13:10:00.000,14.3928672983,45.8827543605,"nm","","2","radio-transmitter","Ursus arctos","mishko","mishko","Brown bear Slovenia 1993-1999"
260310122,true,1995-05-05 12:45:00.000,14.4074560342,45.8738330916,"aa","","3","radio-transmitter","Ursus arctos","mishko","mishko","Brown bear Slovenia 1993-1999"
260310123,true,1995-05-12 15:20:00.000,14.3148072257,45.91830423,"aa","","3","radio-transmitter","Ursus arctos","mishko","mishko","Brown bear Slovenia 1993-1999"
260310124,true,1995-05-16 13:30:00.000,14.4258828826,45.8982213213,"ii","","2","radio-transmitter","Ursus arctos","mishko","mishko","Brown bear Slovenia 1993-1999"
260310125,true,1995-05-17 15:30:00.000,14.4552489534,45.8603491851,"ia","","2","radio-transmitter","Ursus arctos","mishko","mishko","Brown bear Slovenia 1993-1999"
260310126,true,1995-05-22 15:20:00.000,14.3411694724,45.9238579329,"aa","","3","radio-transmitter","Ursus arctos","mishko","mishko","Brown bear Slovenia 1993-1999"
260310127,true,1995-05-23 16:50:00.000,14.3182803742,45.8715362907,"ii","","3","radio-transmitter","Ursus arctos","mishko","mishko","Brown bear Slovenia 1993-1999"
260310128,true,1995-05-26 15:45:00.000,14.4866627676,45.875341103,"aa","","2","radio-transmitter","Ursus arctos","mishko","mishko","Brown bear Slovenia 1993-1999"
260310129,true,1995-05-29 16:50:00.000,14.3030424457,45.8797673845,"ia","bed found after bear left at 19:30","4","radio-transmitter","Ursus arctos","mishko","mishko","Brown bear Slovenia 1993-1999"
260310130,true,1995-06-06 14:30:00.000,14.4714526127,45.9171116226,"aa","","2","radio-transmitter","Ursus arctos","mishko","mishko","Brown bear Slovenia 1993-1999"
260310131,true,1995-06-07 15:30:00.000,14.4747305039,45.9112781723,"aa","","4","radio-transmitter","Ursus arctos","mishko","mishko","Brown bear Slovenia 1993-1999"
260310132,true,1995-06-08 08:45:00.000,14.4800215639,45.931322431,"aa","","3","radio-transmitter","Ursus arctos","mishko","mishko","Brown bear Slovenia 1993-1999"
260310133,true,1995-06-11 15:30:00.000,14.3912864366,45.8800465961,"aa","reflexions from everywhere","2","radio-transmitter","Ursus arctos","mishko","mishko","Brown bear Slovenia 1993-1999"
260310134,true,1995-06-20 10:50:00.000,14.3465552868,45.8494317263,"aa","","4","radio-transmitter","Ursus arctos","mishko","mishko","Brown bear Slovenia 1993-1999"
260310135,true,1995-06-27 18:30:00.000,14.3441046559,45.9209505375,"nm","","1","radio-transmitter","Ursus arctos","mishko","mishko","Brown bear Slovenia 1993-1999"
260310136,true,1995-06-29 20:30:00.000,14.4845558687,45.8942270764,"nm","","2","radio-transmitter","Ursus arctos","mishko","mishko","Brown bear Slovenia 1993-1999"
260310137,true,1995-07-04 18:35:00.000,14.4108829517,45.8542804376,"nm","","2","radio-transmitter","Ursus arctos","mishko","mishko","Brown bear Slovenia 1993-1999"
260310138,true,1995-07-06 20:50:00.000,14.4777545315,45.9324368136,"aa","","2","radio-transmitter","Ursus arctos","mishko","mishko","Brown bear Slovenia 1993-1999"
260310139,true,1995-07-09 18:30:00.000,14.4251480317,45.9069904934,"aa","","3","radio-transmitter","Ursus arctos","mishko","mishko","Brown bear Slovenia 1993-1999"
260310140,true,1995-07-17 16:45:00.000,14.3535218246,45.8593690335,"aa","at midnight stron signal near Malensko (Seboni Vrh)","4","radio-transmitter","Ursus arctos","mishko","mishko","Brown bear Slovenia 1993-1999"
260310141,true,1995-07-18 16:00:00.000,14.3172620469,45.8758041954,"nm","","1","radio-transmitter","Ursus arctos","mishko","mishko","Brown bear Slovenia 1993-1999"
260310142,true,1995-07-19 18:00:00.000,14.3925476818,45.8825277157,"aa","","3","radio-transmitter","Ursus arctos","mishko","mishko","Brown bear Slovenia 1993-1999"
260310143,true,1995-07-24 14:40:00.000,14.4736902564,45.8849547725,"aa","","2","radio-transmitter","Ursus arctos","mishko","mishko","Brown bear Slovenia 1993-1999"
260310144,true,1995-07-27 13:30:00.000,14.4509441346,45.8724757021,"ii","","2","radio-transmitter","Ursus arctos","mishko","mishko","Brown bear Slovenia 1993-1999"
260310145,true,1995-08-01 08:45:00.000,14.3496140746,45.8631709568,"nm","","3","radio-transmitter","Ursus arctos","mishko","mishko","Brown bear Slovenia 1993-1999"
260310146,true,1995-08-06 17:00:00.000,14.4998579613,45.8762994038,"aa","","2","radio-transmitter","Ursus arctos","mishko","mishko","Brown bear Slovenia 1993-1999"
260310147,true,1995-08-09 11:30:00.000,14.4756227683,45.884963657,"aa","","2","radio-transmitter","Ursus arctos","mishko","mishko","Brown bear Slovenia 1993-1999"
260310148,true,1995-08-12 15:00:00.000,14.3111047007,45.8789164895,"aa","","2","radio-transmitter","Ursus arctos","mishko","mishko","Brown bear Slovenia 1993-1999"
260310149,true,1995-08-14 17:00:00.000,14.3270883488,45.8621407342,"aa","","2","radio-transmitter","Ursus arctos","mishko","mishko","Brown bear Slovenia 1993-1999"
260310150,true,1995-08-19 15:20:00.000,14.4844043952,45.8757808278,"aa","","2","radio-transmitter","Ursus arctos","mishko","mishko","Brown bear Slovenia 1993-1999"
260310151,true,1995-08-23 15:25:00.000,14.3538176983,45.8616201774,"aa","","3","radio-transmitter","Ursus arctos","mishko","mishko","Brown bear Slovenia 1993-1999"
260310152,true,1995-08-25 18:29:00.000,14.416688999,45.8531854883,"aa","","4","radio-transmitter","Ursus arctos","mishko","mishko","Brown bear Slovenia 1993-1999"
260310153,true,1995-09-07 12:45:00.000,14.3465552868,45.8494317263,"ii","","4","radio-transmitter","Ursus arctos","mishko","mishko","Brown bear Slovenia 1993-1999"
260310154,true,1995-09-27 11:30:00.000,14.3497104502,45.8825169086,"aa","activity monitoring, bis mind. 19:10 im gleichen km2","3","radio-transmitter","Ursus arctos","mishko","mishko","Brown bear Slovenia 1993-1999"
260310155,true,1995-09-29 13:00:00.000,14.3494093903,45.8807156252,"aa","activity monitoring, deer carcass found next day","4","radio-transmitter","Ursus arctos","mishko","mishko","Brown bear Slovenia 1993-1999"
260310156,true,1995-10-03 09:00:00.000,14.3759463068,45.8693913656,"aa","Herkules am Vinij Vrh leer","2","radio-transmitter","Ursus arctos","mishko","mishko","Brown bear Slovenia 1993-1999"
260310157,true,1995-10-11 14:00:00.000,14.4093300495,45.8185057042,"aa","","2","radio-transmitter","Ursus arctos","mishko","mishko","Brown bear Slovenia 1993-1999"
260310158,true,1995-10-14 10:00:00.000,14.3958240983,45.847678333,"aa","track found next day","4","radio-transmitter","Ursus arctos","mishko","mishko","Brown bear Slovenia 1993-1999"
260310159,true,1995-10-15 13:45:00.000,14.3861433966,45.8498762101,"aa","2 mountain bikers, 4 motor bikes, 2 cars within 60min on forst road","4","radio-transmitter","Ursus arctos","mishko","mishko","Brown bear Slovenia 1993-1999"
260310160,true,1995-10-16 16:20:00.000,14.3497451828,45.8519243456,"aa","","3","radio-transmitter","Ursus arctos","mishko","mishko","Brown bear Slovenia 1993-1999"
260310161,true,1995-10-20 11:00:00.000,14.401119578,45.8641273522,"aa","","3","radio-transmitter","Ursus arctos","mishko","mishko","Brown bear Slovenia 1993-1999"
260310162,true,1995-10-25 15:10:00.000,14.289245251,45.8504392954,"ii","","3","radio-transmitter","Ursus arctos","mishko","mishko","Brown bear Slovenia 1993-1999"
260310163,true,1995-10-28 13:45:00.000,14.439856201,45.7900908928,"aa","","3","radio-transmitter","Ursus arctos","mishko","mishko","Brown bear Slovenia 1993-1999"
260310164,true,1995-10-31 08:45:00.000,14.4335439529,45.7783623769,"ii","17-18:00 same location as before and ii","2","radio-transmitter","Ursus arctos","mishko","mishko","Brown bear Slovenia 1993-1999"
260310165,true,1995-11-01 11:00:00.000,14.3935857046,45.8463167904,"ii","","3","radio-transmitter","Ursus arctos","mishko","mishko","Brown bear Slovenia 1993-1999"
260310166,true,1995-11-06 12:00:00.000,14.5052765782,45.7373045315,"nm","collar found next day on little meadow","4","radio-transmitter","Ursus arctos","mishko","mishko","Brown bear Slovenia 1993-1999"
260310168,true,1998-03-23 18:30:00.000,14.3286977891,45.8889188312,"aa","","4","radio-transmitter","Ursus arctos","nejc","nejc","Brown bear Slovenia 1993-1999"
260310169,true,1998-03-24 14:25:00.000,14.3061312896,45.890358651,"ii","1715: 46225/83875: see amf","3","radio-transmitter","Ursus arctos","nejc","nejc","Brown bear Slovenia 1993-1999"
260310170,true,1998-03-26 18:00:00.000,14.2701360565,45.9085799493,"aa","before reducing the signal, the observers heared a crack close to them","3","radio-transmitter","Ursus arctos","nejc","nejc","Brown bear Slovenia 1993-1999"
260310171,true,1998-03-27 17:15:00.000,14.2754848419,45.9185115707,"aa","sniffed on the ground, was hopping around, did not dee the observer","4","radio-transmitter","Ursus arctos","nejc","nejc","Brown bear Slovenia 1993-1999"
