"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"SIE00115176","2009-08-06","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  272",",,E","  141",",,E"
"SIE00115176","2009-08-07","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  268",",,E","  143",",,E"
"SIE00115176","2009-08-08","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  286",",,E","  133",",,E"
"SIE00115176","2009-08-09","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  277",",,E","  144",",,E"
"SIE00115176","2009-08-10","46.2","15.2","242.0","CELJE MEDLOG, SI","    4",",,E","  290",",,E","  136",",,E"
"SIE00115176","2009-08-11","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  275",",,E","  171",",,E"
"SIE00115176","2009-08-12","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  276",",,E","  137",",,E"
"SIE00115176","2009-08-13","46.2","15.2","242.0","CELJE MEDLOG, SI","   56",",,E","  301",",,E","  165",",,E"
"SIE00115176","2009-08-14","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  266",",,E","  172",",,E"
"SIE00115176","2009-08-15","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  275",",,E","  142",",,E"
"SIE00115176","2009-08-16","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  302",",,E","  144",",,E"
"SIE00115176","2009-08-17","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  316",",,E","  159",",,E"
"SIE00115176","2009-08-18","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  308",",,E","  158",",,E"
"SIE00115176","2009-08-19","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  297",",,E","  156",",,E"
"SIE00115176","2009-08-20","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  297",",,E","  160",",,E"
"SIE00115176","2009-08-21","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  313",",,E","  153",",,E"
"SIE00115176","2009-08-22","46.2","15.2","242.0","CELJE MEDLOG, SI","  237",",,E","  283",",,E","  163",",,E"
"SIE00115176","2009-08-23","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  250",",,E","  154",",,E"
"SIE00115176","2009-08-24","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  248",",,E","  100",",,E"
"SIE00115176","2009-08-25","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  272",",,E","   97",",,E"
"SIE00115176","2009-08-26","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  306",",,E","  106",",,E"
"SIE00115176","2009-08-27","46.2","15.2","242.0","CELJE MEDLOG, SI","   89",",,E","  315",",,E","  140",",,E"
"SIE00115176","2009-08-28","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  318",",,E","  149",",,E"
"SIE00115176","2009-08-29","46.2","15.2","242.0","CELJE MEDLOG, SI","  134",",,E","  253",",,E","  149",",,E"
"SIE00115176","2009-08-30","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  226",",,E","  120",",,E"
"SIE00115176","2009-08-31","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  246",",,E","   74",",,E"
"SIE00115176","2009-09-01","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  286",",,E","   90",",,E"
"SIE00115176","2009-09-02","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  287",",,E","  117",",,E"
"SIE00115176","2009-09-03","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  279",",,E","  145",",,E"
"SIE00115176","2009-09-04","46.2","15.2","242.0","CELJE MEDLOG, SI","  527",",,E","  214",",,E","  144",",,E"
"SIE00115176","2009-09-05","46.2","15.2","242.0","CELJE MEDLOG, SI","    8",",,E","  184",",,E","  105",",,E"
"SIE00115176","2009-09-06","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  218",",,E","   62",",,E"
"SIE00115176","2009-09-07","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  212",",,E","   56",",,E"
"SIE00115176","2009-09-08","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  230",",,E","   60",",,E"
"SIE00115176","2009-09-09","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  224",",,E","   99",",,E"
"SIE00115176","2009-09-10","46.2","15.2","242.0","CELJE MEDLOG, SI","   39",",,E","  250",",,E","  124",",,E"
"SIE00115176","2009-09-11","46.2","15.2","242.0","CELJE MEDLOG, SI","   59",",,E","  228",",,E","  117",",,E"
"SIE00115176","2009-09-12","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  245",",,E","  135",",,E"
"SIE00115176","2009-09-13","46.2","15.2","242.0","CELJE MEDLOG, SI","   53",",,E","  227",",,E","  102",",,E"
"SIE00115176","2009-09-14","46.2","15.2","242.0","CELJE MEDLOG, SI","   16",",,E","  175",",,E","  125",",,E"
"SIE00115176","2009-09-15","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  223",",,E","  137",",,E"
"SIE00115176","2009-09-16","46.2","15.2","242.0","CELJE MEDLOG, SI","   54",",,E","  225",",,E","  129",",,E"
"SIE00115176","2009-09-17","46.2","15.2","242.0","CELJE MEDLOG, SI","   19",",,E","  253",",,E","  155",",,E"
"SIE00115176","2009-09-18","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  211",",,E","  143",",,E"
"SIE00115176","2009-09-19","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  228",",,E","  142",",,E"
"SIE00115176","2009-09-20","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  236",",,E","  125",",,E"
"SIE00115176","2009-09-21","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  245",",,E","  116",",,E"
"SIE00115176","2009-09-22","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  253",",,E","  100",",,E"
"SIE00115176","2009-09-23","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  259",",,E","   90",",,E"
"SIE00115176","2009-09-24","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  250",",,E","   90",",,E"
"SIE00115176","2009-09-25","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  232",",,E","  118",",,E"
"SIE00115176","2009-09-26","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  212",",,E","   94",",,E"
"SIE00115176","2009-09-27","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  224",",,E","   72",",,E"
"SIE00115176","2009-09-28","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  245",",,E","   75",",,E"
"SIE00115176","2009-09-29","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  256",",,E","   78",",,E"
"SIE00115176","2009-09-30","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  236",",,E","   88",",,E"
"SIE00115176","2009-10-01","46.2","15.2","242.0","CELJE MEDLOG, SI","   40",",,E","  245",",,E","  110",",,E"
"SIE00115176","2009-10-02","46.2","15.2","242.0","CELJE MEDLOG, SI","   50",",,E","  171",",,E","  100",",,E"
"SIE00115176","2009-10-03","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  183",",,E","   76",",,E"
"SIE00115176","2009-10-04","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  220",",,E","   44",",,E"
"SIE00115176","2009-10-05","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  225",",,E","   68",",,E"
"SIE00115176","2009-10-06","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  247",",,E","  125",",,E"
"SIE00115176","2009-10-07","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  257",",,E","  131",",,E"
"SIE00115176","2009-10-08","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  245",",,E","  109",",,E"
"SIE00115176","2009-10-09","46.2","15.2","242.0","CELJE MEDLOG, SI","   44",",,E","  221",",,E","  114",",,E"
"SIE00115176","2009-10-10","46.2","15.2","242.0","CELJE MEDLOG, SI","   57",",,E","  184",",,E","  115",",,E"
"SIE00115176","2009-10-11","46.2","15.2","242.0","CELJE MEDLOG, SI","    8",",,E","  216",",,E","  120",",,E"
"SIE00115176","2009-10-12","46.2","15.2","242.0","CELJE MEDLOG, SI","   89",",,E","  140",",,E","   68",",,E"
"SIE00115176","2009-10-13","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  136",",,E","   47",",,E"
"SIE00115176","2009-10-14","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  110",",,E","   -5",",,E"
"SIE00115176","2009-10-15","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  114",",,E","    2",",,E"
"SIE00115176","2009-10-16","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  115",",,E","  -44",",,E"
"SIE00115176","2009-10-17","46.2","15.2","242.0","CELJE MEDLOG, SI","    1",",,E","  128",",,E","  -19",",,E"
"SIE00115176","2009-10-18","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","   94",",,E","   -5",",,E"
"SIE00115176","2009-10-19","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","   95",",,E","  -23",",,E"
"SIE00115176","2009-10-20","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  119",",,E","  -26",",,E"
"SIE00115176","2009-10-21","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  156",",,E","  -29",",,E"
"SIE00115176","2009-10-22","46.2","15.2","242.0","CELJE MEDLOG, SI","   38",",,E","  150",",,E","   96",",,E"
"SIE00115176","2009-10-23","46.2","15.2","242.0","CELJE MEDLOG, SI","  152",",,E","  152",",,E","   39",",,E"
"SIE00115176","2009-10-24","46.2","15.2","242.0","CELJE MEDLOG, SI","   18",",,E","  114",",,E","   92",",,E"
"SIE00115176","2009-10-25","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  156",",,E","   63",",,E"
"SIE00115176","2009-10-26","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  140",",,E","   86",",,E"
"SIE00115176","2009-10-27","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  187",",,E","   58",",,E"
"SIE00115176","2009-10-28","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  169",",,E","   17",",,E"
"SIE00115176","2009-10-29","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  160",",,E","   40",",,E"
"SIE00115176","2009-10-30","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  107",",,E","   27",",,E"
"SIE00115176","2009-10-31","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  103",",,E","  -32",",,E"
"SIE00115176","2009-11-01","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  106",",,E","  -35",",,E"
"SIE00115176","2009-11-02","46.2","15.2","242.0","CELJE MEDLOG, SI","  291",",,E","   44",",,E","  -26",",,E"
"SIE00115176","2009-11-03","46.2","15.2","242.0","CELJE MEDLOG, SI","   61",",,E","   44",",,E","    0",",,E"
"SIE00115176","2009-11-04","46.2","15.2","242.0","CELJE MEDLOG, SI","  105",",,E","   37",",,E","   -3",",,E"
"SIE00115176","2009-11-05","46.2","15.2","242.0","CELJE MEDLOG, SI","   10",",,E","  105",",,E","   20",",,E"
"SIE00115176","2009-11-06","46.2","15.2","242.0","CELJE MEDLOG, SI","  111",",,E","   54",",,E","   26",",,E"
"SIE00115176","2009-11-07","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  112",",,E","   15",",,E"
"SIE00115176","2009-11-08","46.2","15.2","242.0","CELJE MEDLOG, SI","  124",",,E","   50",",,E","    6",",,E"
"SIE00115176","2009-11-09","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","   99",",,E","   50",",,E"
"SIE00115176","2009-11-10","46.2","15.2","242.0","CELJE MEDLOG, SI","    4",",,E","   99",",,E","   27",",,E"
"SIE00115176","2009-11-11","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  126",",,E","   32",",,E"
"SIE00115176","2009-11-12","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  127",",,E","  -17",",,E"
"SIE00115176","2009-11-13","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  154",",,E","    9",",,E"
"SIE00115176","2009-11-14","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  142",",,E","   37",",,E"
"SIE00115176","2009-11-15","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  155",",,E","   65",",,E"
"SIE00115176","2009-11-16","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  163",",,E","   86",",,E"
"SIE00115176","2009-11-17","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  170",",,E","   66",",,E"
"SIE00115176","2009-11-18","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  168",",,E","   48",",,E"
"SIE00115176","2009-11-19","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  153",",,E","   11",",,E"
"SIE00115176","2009-11-20","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  159",",,E","   44",",,E"
"SIE00115176","2009-11-21","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  160",",,E","    6",",,E"
"SIE00115176","2009-11-22","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  152",",,E","  -28",",,E"
"SIE00115176","2009-11-23","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  116",",,E","   30",",,E"
"SIE00115176","2009-11-24","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  142",",,E","   12",",,E"
"SIE00115176","2009-11-25","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  150",",,E","    2",",,E"
"SIE00115176","2009-11-26","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  132",",,E","   99",",,E"
"SIE00115176","2009-11-27","46.2","15.2","242.0","CELJE MEDLOG, SI","   37",",,E","  126",",,E","   60",",,E"
"SIE00115176","2009-11-28","46.2","15.2","242.0","CELJE MEDLOG, SI","   26",",,E","  111",",,E","   36",",,E"
"SIE00115176","2009-11-29","46.2","15.2","242.0","CELJE MEDLOG, SI","    3",",,E","  144",",,E","   19",",,E"
"SIE00115176","2009-11-30","46.2","15.2","242.0","CELJE MEDLOG, SI","  170",",,E","  175",",,E","   73",",,E"
"SIE00115176","2009-12-01","46.2","15.2","242.0","CELJE MEDLOG, SI","   12",",,E","  167",",,E","   74",",,E"
"SIE00115176","2009-12-02","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","   95",",,E","    8",",,E"
"SIE00115176","2009-12-03","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  100",",,E","  -13",",,E"
"SIE00115176","2009-12-04","46.2","15.2","242.0","CELJE MEDLOG, SI","    9",",,E","   55",",,E","   -4",",,E"
"SIE00115176","2009-12-05","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","   76",",,E","   21",",,E"
"SIE00115176","2009-12-06","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","   60",",,E","  -28",",,E"
"SIE00115176","2009-12-07","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","   88",",,E","  -10",",,E"
"SIE00115176","2009-12-08","46.2","15.2","242.0","CELJE MEDLOG, SI","  177",",,E","   72",",,E","   40",",,E"
"SIE00115176","2009-12-09","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  109",",,E","   36",",,E"
"SIE00115176","2009-12-10","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","   83",",,E","  -11",",,E"
"SIE00115176","2009-12-11","46.2","15.2","242.0","CELJE MEDLOG, SI","    2",",,E","   92",",,E","   12",",,E"
"SIE00115176","2009-12-12","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","   55",",,E","   15",",,E"
"SIE00115176","2009-12-13","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","   21",",,E","  -16",",,E"
"SIE00115176","2009-12-14","46.2","15.2","242.0","CELJE MEDLOG, SI","   40",",,E","  -10",",,E","  -30",",,E"
"SIE00115176","2009-12-15","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  -10",",,E","  -32",",,E"
"SIE00115176","2009-12-16","46.2","15.2","242.0","CELJE MEDLOG, SI","    1",",,E","  -10",",,E","  -53",",,E"
"SIE00115176","2009-12-17","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  -18",",,E"," -108",",,E"
"SIE00115176","2009-12-18","46.2","15.2","242.0","CELJE MEDLOG, SI","   22",",,E","  -26",",,E"," -127",",,E"
"SIE00115176","2009-12-19","46.2","15.2","242.0","CELJE MEDLOG, SI","   88",",,E","  -63",",,E"," -136",",,E"
"SIE00115176","2009-12-20","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  -56",",,E"," -210",",,E"
"SIE00115176","2009-12-21","46.2","15.2","242.0","CELJE MEDLOG, SI","   10",",,E","   33",",,E"," -209",",,E"
"SIE00115176","2009-12-22","46.2","15.2","242.0","CELJE MEDLOG, SI","   90",",,E","   42",",,E","    1",",,E"
"SIE00115176","2009-12-23","46.2","15.2","242.0","CELJE MEDLOG, SI","   68",",,E","  140",",,E","   22",",,E"
"SIE00115176","2009-12-24","46.2","15.2","242.0","CELJE MEDLOG, SI","   38",",,E","   93",",,E","   54",",,E"
"SIE00115176","2009-12-25","46.2","15.2","242.0","CELJE MEDLOG, SI","  305",",,E","  167",",,E","   54",",,E"
"SIE00115176","2009-12-26","46.2","15.2","242.0","CELJE MEDLOG, SI","   11",",,E","   67",",,E","   12",",,E"
"SIE00115176","2009-12-27","46.2","15.2","242.0","CELJE MEDLOG, SI","   38",",,E","   30",",,E","    0",",,E"
"SIE00115176","2009-12-28","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","   59",",,E","  -20",",,E"
"SIE00115176","2009-12-29","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","   30",",,E","  -33",",,E"
"SIE00115176","2009-12-30","46.2","15.2","242.0","CELJE MEDLOG, SI","   13",",,E","  122",",,E","   -6",",,E"
"SIE00115176","2009-12-31","46.2","15.2","242.0","CELJE MEDLOG, SI","   35",",,E","  124",",,E","   41",",,E"
"SIE00115176","2010-01-01","46.2","15.2","242.0","CELJE MEDLOG, SI","    1",",,E","   81",",,E","   42",",,E"
"SIE00115176","2010-01-02","46.2","15.2","242.0","CELJE MEDLOG, SI","    7",",,E","   59",",,E","    5",",,E"
"SIE00115176","2010-01-03","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","   40",",,E","  -50",",,E"
"SIE00115176","2010-01-04","46.2","15.2","242.0","CELJE MEDLOG, SI","   27",",,E","   -6",",,E","  -90",",,E"
"SIE00115176","2010-01-05","46.2","15.2","242.0","CELJE MEDLOG, SI","   61",",,E","   -6",",,E","  -27",",,E"
"SIE00115176","2010-01-06","46.2","15.2","242.0","CELJE MEDLOG, SI","   49",",,E","    2",",,E","  -30",",,E"
"SIE00115176","2010-01-07","46.2","15.2","242.0","CELJE MEDLOG, SI","   42",",,E","    7",",,E","  -20",",,E"
"SIE00115176","2010-01-08","46.2","15.2","242.0","CELJE MEDLOG, SI","  216",",,E","    4",",,E","  -11",",,E"
"SIE00115176","2010-01-09","46.2","15.2","242.0","CELJE MEDLOG, SI","   34",",,E","   14",",,E","   -6",",,E"
"SIE00115176","2010-01-10","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","   24",",,E","   -8",",,E"
"SIE00115176","2010-01-11","46.2","15.2","242.0","CELJE MEDLOG, SI","   14",",,E","   25",",,E","    2",",,E"
"SIE00115176","2010-01-12","46.2","15.2","242.0","CELJE MEDLOG, SI","    3",",,E","    9",",,E","  -13",",,E"
"SIE00115176","2010-01-13","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","    8",",,E","  -11",",,E"
"SIE00115176","2010-01-14","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","    6",",,E","  -13",",,E"
"SIE00115176","2010-01-15","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","   15",",,E","  -10",",,E"
"SIE00115176","2010-01-16","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","   23",",,E","  -78",",,E"
"SIE00115176","2010-01-17","46.2","15.2","242.0","CELJE MEDLOG, SI","    8",",,E","  -10",",,E","  -86",",,E"
"SIE00115176","2010-01-18","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","   32",",,E","  -82",",,E"
"SIE00115176","2010-01-19","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","   58",",,E","  -50",",,E"
"SIE00115176","2010-01-20","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","   49",",,E","  -63",",,E"
"SIE00115176","2010-01-21","46.2","15.2","242.0","CELJE MEDLOG, SI","   32",",,E","   -5",",,E","  -99",",,E"
"SIE00115176","2010-01-22","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  -16",",,E","  -42",",,E"
"SIE00115176","2010-01-23","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  -23",",,E","  -45",",,E"
"SIE00115176","2010-01-24","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  -27",",,E","  -50",",,E"
"SIE00115176","2010-01-25","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  -20",",,E","  -49",",,E"
"SIE00115176","2010-01-26","46.2","15.2","242.0","CELJE MEDLOG, SI","   12",",,E","  -35",",,E","  -86",",,E"
"SIE00115176","2010-01-27","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  -28",",,E"," -160",",,E"
"SIE00115176","2010-01-28","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  -30",",,E"," -170",",,E"
"SIE00115176","2010-01-29","46.2","15.2","242.0","CELJE MEDLOG, SI","    1",",,E","    2",",,E"," -140",",,E"
"SIE00115176","2010-01-30","46.2","15.2","242.0","CELJE MEDLOG, SI","   89",",,E","   20",",,E","  -15",",,E"
"SIE00115176","2010-01-31","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","   12",",,E","  -86",",,E"
"SIE00115176","2010-02-01","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","   12",",,E"," -160",",,E"
"SIE00115176","2010-02-02","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","   28",",,E"," -150",",,E"
"SIE00115176","2010-02-03","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","   63",",,E"," -114",",,E"
"SIE00115176","2010-02-04","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","   80",",,E","  -69",",,E"
"SIE00115176","2010-02-05","46.2","15.2","242.0","CELJE MEDLOG, SI","  121",",,E","   72",",,E","  -14",",,E"
"SIE00115176","2010-02-06","46.2","15.2","242.0","CELJE MEDLOG, SI","   46",",,E","   25",",,E","   -8",",,E"
"SIE00115176","2010-02-07","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","    0",",,E","  -38",",,E"
"SIE00115176","2010-02-08","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  -15",",,E","  -55",",,E"
"SIE00115176","2010-02-09","46.2","15.2","242.0","CELJE MEDLOG, SI","   11",",,E","  -23",",,E","  -51",",,E"
"SIE00115176","2010-02-10","46.2","15.2","242.0","CELJE MEDLOG, SI","  193",",,E","  -18",",,E","  -42",",,E"
"SIE00115176","2010-02-11","46.2","15.2","242.0","CELJE MEDLOG, SI","   20",",,E","    3",",,E","  -27",",,E"
"SIE00115176","2010-02-12","46.2","15.2","242.0","CELJE MEDLOG, SI","   10",",,E","   10",",,E","  -17",",,E"
